Item;Departamento;Código Divipola Departamento;Municipio;Código Divipola Municipio;Programa;Año de Asignación;Estado de Postulación;Hogares;Valor Asignado
419;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;30,000,000
420;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;30,000,000
421;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;30,000,000
422;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;30,000,000
423;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;30,000,000
424;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;20,000,000
425;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;20,000,000
426;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;20,000,000
427;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;20,000,000
428;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;20,000,000
429;ANTIOQUIA;5;CIUDAD BOLIVAR;101;MI CASA YA;2,022;Asignados;1;20,000,000
430;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;2;12,000,000
431;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;2;12,000,000
432;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;2;12,000,000
433;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
434;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
435;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
436;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
437;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
438;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
439;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
440;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
441;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
442;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
443;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
444;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
445;ANTIOQUIA;5;CIUDAD BOLIVAR;101;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
446;ANTIOQUIA;5;COCORNA;197;MI CASA YA;2,022;Asignados;1;20,000,000
447;ANTIOQUIA;5;CONCEPCION;206;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
448;ANTIOQUIA;5;CONCORDIA;209;MI CASA YA;2,022;Asignados;1;30,000,000
449;ANTIOQUIA;5;CONCORDIA;209;MI CASA YA;2,022;Asignados;1;30,000,000
450;ANTIOQUIA;5;CONCORDIA;209;MI CASA YA;2,022;Asignados;1;30,000,000
451;ANTIOQUIA;5;CONCORDIA;209;MI CASA YA;2,022;Asignados;1;30,000,000
452;ANTIOQUIA;5;CONCORDIA;209;MI CASA YA;2,022;Asignados;1;30,000,000
453;ANTIOQUIA;5;CONCORDIA;209;MI CASA YA;2,022;Asignados;1;30,000,000
454;ANTIOQUIA;5;CONCORDIA;209;MI CASA YA;2,022;Asignados;1;27,255,780
455;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;34;617,797,680
456;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;5;110,000,000
457;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;3;70,000,000
458;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;2;50,000,000
459;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;2;50,000,000
460;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;2;40,000,000
461;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;30,000,000
462;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;30,000,000
463;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;30,000,000
464;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;30,000,000
465;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;30,000,000
466;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;30,000,000
467;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
468;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
469;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
470;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
471;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
472;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
473;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
474;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
475;ANTIOQUIA;5;COPACABANA;212;MI CASA YA;2,022;Asignados;1;20,000,000
476;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;4;57,579,864
477;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;4;52,985,292
478;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;4;52,939,008
479;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;3;46,033,920
480;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;3;44,499,456
481;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;3;44,243,712
482;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;3;43,863,036
483;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;3;42,709,248
484;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;3;40,663,296
485;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;3;40,407,552
486;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;30,689,280
487;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;30,689,280
488;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;29,922,048
489;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;29,285,628
490;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;29,154,816
491;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;28,643,328
492;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;28,643,328
493;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;28,518,396
494;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;27,881,976
495;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;27,239,676
496;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;26,853,120
497;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;2;26,085,888
498;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
499;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Renuncias al subsidio;1;15,344,640
500;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
501;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
502;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;14,577,408
503;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;14,577,408
504;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,940,988
505;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,940,988
506;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,940,988
507;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,719,768
508;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,554,432
509;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,554,432
510;ANTIOQUIA;5;COPACABANA;212;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,298,688
511;ANTIOQUIA;5;DABEIBA;234;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
512;ANTIOQUIA;5;DON MATIAS;237;MI CASA YA;2,022;Asignados;1;30,000,000
513;ANTIOQUIA;5;DON MATIAS;237;MI CASA YA;2,022;Asignados;1;30,000,000
514;ANTIOQUIA;5;DON MATIAS;237;MI CASA YA;2,022;Asignados;1;27,255,780
515;ANTIOQUIA;5;DON MATIAS;237;MI CASA YA;2,022;Asignados;1;20,000,000
516;ANTIOQUIA;5;DON MATIAS;237;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
517;ANTIOQUIA;5;DON MATIAS;237;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
518;ANTIOQUIA;5;DON MATIAS;237;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
519;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,022;Asignados;1;30,000,000
520;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,022;Asignados;1;30,000,000
521;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,022;Asignados;1;30,000,000
522;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,022;Asignados;1;30,000,000
523;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,022;Asignados;1;20,000,000
524;ANTIOQUIA;5;ENTRERRIOS;264;MI CASA YA;2,022;Apto con subsidio vencido;1;18,170,520
525;ANTIOQUIA;5;ENTRERRIOS;264;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
526;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;9;220,000,000
527;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;4;100,000,000
528;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;4;99,937,860
529;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;3;80,000,000
530;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;2;50,000,000
531;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;2;50,000,000
532;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;2;50,000,000
533;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;30,000,000
534;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;30,000,000
535;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;30,000,000
536;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
537;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
538;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
539;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
540;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
541;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
542;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
543;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
544;ANTIOQUIA;5;ENVIGADO;266;MI CASA YA;2,022;Asignados;1;20,000,000
545;ANTIOQUIA;5;ENVIGADO;266;Programa Vivienda Gratuita Fase II;2,022;Asignados;3;245,302,020
546;ANTIOQUIA;5;ENVIGADO;266;Semillero de Propietarios Ahorro;2,022;Asignados;2;12,000,000
547;ANTIOQUIA;5;ENVIGADO;266;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
548;ANTIOQUIA;5;ENVIGADO;266;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
549;ANTIOQUIA;5;ENVIGADO;266;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
550;ANTIOQUIA;5;ENVIGADO;266;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
551;ANTIOQUIA;5;ENVIGADO;266;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
552;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,022;Asignados;1;30,000,000
553;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,022;Asignados;1;30,000,000
554;ANTIOQUIA;5;GIRARDOTA;308;MI CASA YA;2,022;Asignados;1;20,000,000
555;ANTIOQUIA;5;GIRARDOTA;308;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
556;ANTIOQUIA;5;GIRARDOTA;308;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
557;ANTIOQUIA;5;GIRARDOTA;308;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
558;ANTIOQUIA;5;GIRARDOTA;308;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
559;ANTIOQUIA;5;GRANADA;313;Bolsa Desplazados;2,022;Asignados;1;30,000,000
560;ANTIOQUIA;5;GUARNE;318;MI CASA YA;2,022;Asignados;11;230,000,000
561;ANTIOQUIA;5;GUARNE;318;MI CASA YA;2,022;Asignados;5;120,000,000
562;ANTIOQUIA;5;GUARNE;318;MI CASA YA;2,022;Asignados;5;110,000,000
563;ANTIOQUIA;5;GUARNE;318;MI CASA YA;2,022;Asignados;5;110,000,000
564;ANTIOQUIA;5;GUARNE;318;MI CASA YA;2,022;Asignados;4;80,000,000
565;ANTIOQUIA;5;GUARNE;318;MI CASA YA;2,022;Asignados;3;70,000,000
566;ANTIOQUIA;5;GUARNE;318;MI CASA YA;2,022;Asignados;3;70,000,000
